OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length
344,04069,Olula del Río,04,01,745,6216,04,01,37308768.8695068,32368.1997752476
345,04070,Oria,04,01,85,2330,04,01,373562489.194885,96517.4912730017
346,04071,Padules,04,01,24,449,04,01,41574050.6973877,37251.1675379464
347,04072,Partaloa,04,01,16,915,04,01,83457631.9031982,38684.2209084871
348,04073,Paterna del Río,04,01,26,372,04,01,71531769.9951172,40774.1791162958
349,04074,Pechina,04,01,500,3900,04,01,72238208.8790283,38522.7261250469
350,04075,Pulpí,04,01,344,8909,04,01,150288010.061523,60969.5271324538
351,04076,Purchena,04,01,162,1638,04,01,89596001.1033936,69971.7068791187
352,04077,Rágol,04,01,9,316,04,01,42288481.8146973,39748.1751058954
353,04078,Rioja,04,01,194,1356,04,01,57139338.3505859,32617.7945490023
354,04079,Roquetas de Mar,04,01,8958,91965,04,01,93541625.5865479,68674.4529958331
355,04080,Santa Cruz de Marchena,04,01,16,241,04,01,31402937.4315186,35599.5325872979
356,04081,Santa Fe de Mondújar,04,01,39,431,04,01,54759576.3181152,52562.2317624539
357,04082,Senés,04,01,16,322,04,01,79474675.255127,47921.4967699834
358,04083,Serón,04,01,130,2135,04,01,263731512.456421,97301.7523714552
359,04084,Sierro,04,01,38,401,04,01,43443336.052002,33244.8692424002
360,04085,Somontín,04,01,27,477,04,01,25717284.182373,38646.3412942688
361,04086,Sorbas,04,01,215,2541,04,01,392395427.205383,100463.760548014
362,04087,Suflí,04,01,19,235,04,01,16037842.8081055,27564.3138975686
363,04088,Tabernas,04,01,426,3654,04,01,441223597.288208,95793.3022223483
364,04089,Taberno,04,01,44,972,04,01,70141484.1778564,45580.058420293
365,04090,Tahal,04,01,25,362,04,01,149683045.765381,75372.6224443578
366,04091,Terque,04,01,26,395,04,01,24656727.401123,50056.8822880811
367,04092,Tíjola,04,01,290,3676,04,01,107175688.811157,59715.0594860182
368,04093,Turre,04,01,338,3351,04,01,170044530.504639,68104.7369636552
369,04094,Turrillas,04,01,6,238,04,01,61542653.3495483,37655.1462604086
370,04095,Uleila del Campo,04,01,65,871,04,01,61023576.7103882,34123.4797343911
371,04096,Urrácal,04,01,20,327,04,01,40417938.4748535,28422.1838517893
372,04097,Velefique,04,01,12,256,04,01,104757584.845581,51814.4888763789
373,04098,Vélez-Blanco,04,01,93,1984,04,01,708982427.385071,147895.534553156
374,04099,Vélez-Rubio,04,01,440,6692,04,01,449843833.436584,104443.570723352
375,04100,Vera,04,01,1377,15168,04,01,91684701.0618896,49367.6546035657
376,04101,Viator,04,01,552,5699,04,01,32301354.9630127,24627.579362207
377,04102,Vícar,04,01,2142,24957,04,01,100572557.331421,68301.6140295472
378,04103,Zurgena,04,01,168,2939,04,01,113506767.274475,52564.4967973482
379,04901,"Tres Villas, Las",04,01,39,625,04,01,134633520.440674,65106.8177449724
380,04902,"Ejido, El",04,01,6026,88752,04,01,352409728.788574,90519.2409703468
381,04903,"Mojonera, La",04,01,614,8740,04,01,37269957.6923828,32445.5581613836
382,04904,Balanegra,04,01,166,2678,04,01,49356459.769165,31229.3630008721
383,05001,Adanero,05,07,15,220,05,07,55117120.295166,32293.5931906441
384,05002,"Adrada, La",05,07,328,2619,05,07,101009881.511963,54939.601871855
385,05005,Albornos,05,07,14,206,05,07,29900645.9753418,28950.9303642668
386,05007,Aldeanueva de Santa Cruz,05,07,6,119,05,07,14632109.6750488,20412.8944322105
387,05008,Aldeaseca,05,07,26,262,05,07,42659542.2739258,28633.6669338156
388,05010,"Aldehuela, La",05,07,6,167,05,07,29616709.046875,23324.9205189824
389,05012,Amavida,05,07,8,144,05,07,26058255.6140137,26347.1083902003
390,05013,"Arenal, El",05,07,78,998,05,07,46573223.9082031,30744.8623864718
391,05014,Arenas de San Pedro,05,07,714,6615,05,07,333692543.682129,154121.630971902
392,05015,Arevalillo,05,07,3,86,05,07,25979914.2844238,25555.057231488
393,05016,Arévalo,05,07,748,8123,05,07,80467721.1928711,64105.5265091507
394,05017,Aveinte,05,07,5,84,05,07,22421228.1257324,32664.294499333
395,05018,Avellaneda,05,07,0,32,05,07,17657075.364502,16631.5390798706
396,05019,Ávila,05,07,4841,58083,05,07,401347274.579102,227316.927991729
397,05021,"Barco de Ávila, El",05,07,135,2474,05,07,21865727.9091797,18797.0813834209
398,05022,"Barraco, El",05,07,111,1923,05,07,266004374.022949,88799.311351552
399,05023,Barromán,05,07,16,184,05,07,35263245.986084,30887.1414718422
400,05024,Becedas,05,07,16,230,05,07,55564933.8977051,34663.1702727721
401,05025,Becedillas,05,07,3,99,05,07,34438129.1274414,35198.5084429261
402,05026,Bercial de Zapardiel,05,07,10,211,05,07,30451469.6879883,24684.4778749963
403,05027,"Berlanas, Las",05,07,15,328,05,07,29160185.9433594,34809.571945514
404,05029,Bernuy-Zapardiel,05,07,10,130,05,07,34732198.8342285,29477.6502329665
405,05030,Berrocalejo de Aragona,05,07,3,48,05,07,15686657.862793,28378.9366396644
406,05033,Blascomillán,05,07,4,201,05,07,69221851.189209,49927.2728397502
407,05034,Blasconuño de Matacabras,05,07,1,14,05,07,22897436.0080566,25185.6515342739
408,05035,Blascosancho,05,07,6,109,05,07,40179818.6833496,30228.6561606276
409,05036,"Bohodón, El",05,07,2,130,05,07,38719855.8898926,37850.8642338127
410,05037,Bohoyo,05,07,20,283,05,07,127088042.330566,56108.2666993611
411,05038,Bonilla de la Sierra,05,07,1,123,05,07,95455239.371582,70281.3656189298
412,05039,Brabos,05,07,0,49,05,07,32012267.5861816,40867.0440211536
413,05040,Bularros,05,07,2,69,05,07,53624488.7944336,62238.2696635871
414,05041,Burgohondo,05,07,119,1208,05,07,95395075.588623,52276.1771443303
415,05042,Cabezas de Alambre,05,07,11,165,05,07,20702949.2236328,19909.8761963712
416,05043,Cabezas del Pozo,05,07,2,84,05,07,31573986.9765625,25403.3127922203
417,05044,Cabezas del Villar,05,07,8,283,05,07,191657512.129395,82738.303351475
418,05045,Cabizuela,05,07,3,96,05,07,33593213.8137207,29954.3551271529
419,05046,Canales,05,07,4,52,05,07,11722177.4199219,16911.3064792117
420,05047,Candeleda,05,07,490,5034,05,07,366806911.474121,86796.5657154621
421,05048,Cantiveros,05,07,8,120,05,07,25226801.4016113,30197.6471112255
422,05049,Cardeñosa,05,07,18,450,05,07,70614673.013916,47418.9482306042
423,05051,"Carrera, La",05,07,8,192,05,07,24414543.6901855,22831.3755147409
424,05052,Casas del Puerto,05,07,1,98,05,07,38360512.0268555,42514.0272891217
425,05053,Casasola,05,07,1,74,05,07,31947954.1384277,35878.1459053505
426,05054,Casavieja,05,07,175,1479,05,07,67638622.6257324,36371.4409637124
427,05055,Casillas,05,07,77,672,05,07,20606965.5039063,21399.2353485686
428,05056,Castellanos de Zapardiel,05,07,5,97,05,07,22368111.7792969,22639.9320754201
429,05057,Cebreros,05,07,341,3188,05,07,238281979.66333,86719.7633677136
430,05058,Cepeda la Mora,05,07,4,82,05,07,54283766.8439941,35850.3847246144
431,05059,Cillán,05,07,3,112,05,07,24682605.0546875,40615.8388501737
432,05060,Cisla,05,07,8,115,05,07,35659264.0251465,30517.9761229688
433,05061,"Colilla, La",05,07,19,321,05,07,19575628.7141113,32445.9582434897
434,05062,Collado de Contreras,05,07,6,183,05,07,32290564.5603027,27210.2302963654
435,05063,Collado del Mirón,05,07,0,33,05,07,8394214.53369141,13876.874073677
436,05064,Constanzana,05,07,8,112,05,07,47073382.4191895,33309.6991380097
437,05065,Crespos,05,07,40,515,05,07,55862523.7019043,37748.8284680801
438,05066,Cuevas del Valle,05,07,62,507,05,07,32993781.8029785,26257.4899919433
439,05067,Chamartín,05,07,4,88,05,07,26930439.2575684,28274.5507463628
440,05069,Donjimeno,05,07,0,80,05,07,25889408.9902344,21324.2746382159
441,05070,Donvidas,05,07,2,36,05,07,20222921.1135254,18889.1072700862
442,05072,Espinosa de los Caballeros,05,07,7,97,05,07,34098111.6291504,28924.7690912276
443,05073,Flores de Ávila,05,07,20,314,05,07,75510210.0810547,48209.1032269647
444,05074,Fontiveros,05,07,34,758,05,07,63851702.2683105,40592.8020307664
445,05075,Fresnedilla,05,07,10,122,05,07,42143052.9865723,29201.7064854972
446,05076,"Fresno, El",05,07,40,597,05,07,21941284.5742188,41231.9382472556
447,05077,Fuente el Saúz,05,07,14,173,05,07,17231018.9267578,19264.1909785199
448,05078,Fuentes de Año,05,07,9,117,05,07,35184592.2402344,25081.1975241069
449,05079,Gallegos de Altamiros,05,07,4,69,05,07,35652160.1008301,31357.5587955542
450,05080,Gallegos de Sobrinos,05,07,1,55,05,07,75362158.4558105,45868.7840812319
451,05081,Garganta del Villar,05,07,1,41,05,07,31451577.8435059,26442.7643717263
452,05082,Gavilanes,05,07,59,615,05,07,50146508.2983398,42413.5072676428
453,05083,Gemuño,05,07,14,161,05,07,29829214.7304688,37355.9818140825
454,05084,Gilbuena,05,07,3,74,05,07,26131596.6293945,25486.3293747715
455,05085,Gil García,05,07,0,41,05,07,26582050.8171387,27945.0901539135
456,05086,Gimialcón,05,07,1,82,05,07,33353068.9338379,31487.0913761041
457,05087,Gotarrendura,05,07,8,162,05,07,18591586.8337402,23573.5962711036
458,05088,Grandes y San Martín,05,07,0,28,05,07,20225311.2275391,24326.4893882966
459,05089,Guisando,05,07,44,534,05,07,64185271.4077148,43555.1763295772
460,05090,Gutierre-Muñoz,05,07,2,83,05,07,38893986.496582,33586.7781530713
461,05092,Hernansancho,05,07,8,171,05,07,33907896.9802246,32231.3109520868
462,05093,Herradón de Pinares,05,07,64,524,05,07,84000972.1616211,42348.3805156239
463,05094,Herreros de Suso,05,07,4,135,05,07,37616082.3796387,33946.7889304674
464,05095,Higuera de las Dueñas,05,07,34,297,05,07,60419242.4577637,45175.6400335962
465,05096,"Hija de Dios, La",05,07,7,81,05,07,21656724.1696777,22178.0181320567
466,05097,"Horcajada, La",05,07,48,511,05,07,80383165.1586914,44408.8609511565
467,05099,Horcajo de las Torres,05,07,29,541,05,07,83333926.2937012,39133.9521638191
468,05100,"Hornillo, El",05,07,22,311,05,07,41636536.3859863,32349.9602449502
469,05101,Hoyocasero,05,07,12,310,05,07,90610806.5290527,44654.6516974281
470,05102,"Hoyo de Pinares, El",05,07,310,2267,05,07,139778490.04834,62459.6272324309
471,05103,Hoyorredondo,05,07,6,75,05,07,29775776.6337891,22242.1960805303
472,05104,Hoyos del Collado,05,07,0,37,05,07,17043482.5632324,22218.7159810485
473,05105,Hoyos del Espino,05,07,22,391,05,07,91140600.8146973,54055.5035065304
474,05106,Hoyos de Miguel Muñoz,05,07,1,34,05,07,20483006.6716309,22739.8715891915
475,05107,Hurtumpascual,05,07,2,58,05,07,32393124.347168,28320.7674351543
476,05108,Junciana,05,07,1,49,05,07,25932027.8825684,24889.169952083
477,05109,Langa,05,07,36,505,05,07,42973502.0251465,25980.7092855467
478,05110,Lanzahíta,05,07,122,885,05,07,57768742.0576172,31452.5566681038
479,05112,"Losar del Barco, El",05,07,6,109,05,07,33725913.706543,28251.4168935443
480,05113,"Llanos de Tormes, Los",05,07,4,72,05,07,30085428.0080566,26280.5771753896
481,05114,Madrigal de las Altas Torres,05,07,180,1503,05,07,188299662.941895,71321.8193099801
482,05115,Maello,05,07,44,627,05,07,114193953.749756,76144.6622727781
483,05116,Malpartida de Corneja,05,07,4,113,05,07,33030029.4851074,29327.1912530883
484,05117,Mamblas,05,07,20,215,05,07,42251129.6237793,30729.8931025928
485,05118,Mancera de Arriba,05,07,7,87,05,07,30713835.8417969,28366.2503113977
486,05119,Manjabálago y Ortigosa de Rioalmar,05,07,0,32,05,07,29601231.3395996,33001.113594092
487,05120,Marlín,05,07,2,39,05,07,11139517.177002,19346.2806942678
488,05121,Martiherrero,05,07,14,306,05,07,39672801.5212402,52946.9897034896
489,05122,Martínez,05,07,4,132,05,07,31394844.3869629,28777.2895828761
490,05123,Mediana de Voltoya,05,07,4,106,05,07,32010903.9396973,37185.4206053068
491,05124,Medinilla,05,07,1,106,05,07,39551153.8190918,28267.9911514388
492,05125,Mengamuñoz,05,07,2,63,05,07,20336803.4667969,20377.9511726317
493,05126,Mesegar de Corneja,05,07,0,70,05,07,17814390.8393555,24279.0158724671
494,05127,Mijares,05,07,68,755,05,07,80784358.4611816,50580.2191817578
495,05128,Mingorría,05,07,40,400,05,07,53553066.4870605,41002.8810126899
496,05129,"Mirón, El",05,07,1,128,05,07,53889992.1242676,34709.7576133235
497,05130,Mironcillo,05,07,9,97,05,07,26414382.552002,30309.8178416213
498,05131,Mirueña de los Infanzones,05,07,3,100,05,07,54407153.1035156,43353.4419634988
499,05132,Mombeltrán,05,07,121,1111,05,07,85686650.3989258,89452.9018193595
500,05133,Monsalupe,05,07,2,73,05,07,30889658.295166,32948.9317949405
501,05134,Moraleja de Matacabras,05,07,3,52,05,07,26313368.6977539,21639.0317088638
502,05135,Muñana,05,07,38,426,05,07,58363421.802002,36141.2159559134
503,05136,Muñico,05,07,8,112,05,07,23127510.5322266,31295.7269038385
504,05138,Muñogalindo,05,07,14,369,05,07,32591637.9641113,53430.2331498438
505,05139,Muñogrande,05,07,4,69,05,07,28242068.9648438,32172.9088903611
506,05140,Muñomer del Peco,05,07,6,128,05,07,17658253.138916,24372.1855256896
507,05141,Muñopepe,05,07,2,110,05,07,10462690.7741699,21841.5119617975
508,05142,Muñosancho,05,07,12,103,05,07,34567993.7961426,30337.5904708616
509,05143,Muñotello,05,07,4,62,05,07,34571367.8535156,28512.2545452075
510,05144,Narrillos del Álamo,05,07,1,83,05,07,50919119.3286133,47081.6990183611
511,05145,Narrillos del Rebollar,05,07,1,52,05,07,30292708.9831543,30331.6434144274
512,05147,Narros del Castillo,05,07,10,171,05,07,58790362.7089844,36996.5516860057
513,05148,Narros del Puerto,05,07,0,26,05,07,17978581.1062012,19734.4084760708
514,05149,Narros de Saldueña,05,07,2,104,05,07,16527942.0776367,20341.1697332218
515,05151,Navacepedilla de Corneja,05,07,4,104,05,07,51057726.9750977,31485.4742875603
516,05152,Nava de Arévalo,05,07,45,775,05,07,102389729.568115,50139.8042201596
517,05153,Nava del Barco,05,07,5,105,05,07,50506988.2636719,36627.4317093122
518,05154,Navadijos,05,07,1,41,05,07,34290362.7207031,28650.1039595815
519,05155,Navaescurial,05,07,4,57,05,07,61062988.9326172,31949.2289501818
520,05156,Navahondilla,05,07,34,324,05,07,38025111.2851563,27921.7888269064
521,05157,Navalacruz,05,07,5,251,05,07,86257775.6318359,54933.0323456698
522,05158,Navalmoral,05,07,22,355,05,07,74973911.4985352,35633.8735878598
523,05159,Navalonguilla,05,07,11,256,05,07,155929358.298828,56807.2253896491
524,05160,Navalosa,05,07,16,332,05,07,51768576.9699707,40146.6571231934
525,05161,Navalperal de Pinares,05,07,107,818,05,07,86512780.767334,39805.4654746496
526,05162,Navalperal de Tormes,05,07,8,93,05,07,104863307.454346,64348.5223221169
527,05163,Navaluenga,05,07,158,1967,05,07,126910692.699951,49264.3658960334
528,05164,Navaquesera,05,07,1,24,05,07,15815448.864502,22514.1376189659
529,05165,Navarredonda de Gredos,05,07,28,458,05,07,135837662.177246,51258.3535904827
530,05166,Navarredondilla,05,07,2,195,05,07,35030459.7856445,29578.7867088816
531,05167,Navarrevisca,05,07,10,292,05,07,68951232.9912109,36777.180679841
532,05168,"Navas del Marqués, Las",05,07,584,5272,05,07,170487846.557129,56790.3584278374
533,05169,Navatalgordo,05,07,16,237,05,07,34681213.619873,27462.1805343795
534,05170,Navatejares,05,07,2,57,05,07,19082141.9238281,18110.0240328458
535,05171,Neila de San Miguel,05,07,0,73,05,07,13633703.1672363,18429.6049991183
536,05172,Niharra,05,07,14,178,05,07,19585955.8183594,30611.2827772563
537,05173,Ojos-Albos,05,07,6,67,05,07,75174265.0534668,46338.6252227483
538,05174,Orbita,05,07,0,78,05,07,25274431.2519531,28171.4754935455
539,05175,"Oso, El",05,07,4,173,05,07,32343855.5812988,35149.6973544948
540,05176,Padiernos,05,07,11,291,05,07,64289779.0898438,51107.4707171358
541,05177,Pajares de Adaja,05,07,13,186,05,07,40736672.2727051,28737.5704057755
542,05178,Palacios de Goda,05,07,18,423,05,07,93426245.9899902,44488.9766555704
543,05179,Papatrigo,05,07,12,252,05,07,36773922.5805664,36546.7011840924
544,05180,"Parral, El",05,07,3,74,05,07,19013678.5839844,18038.1029327126
545,05181,Pascualcobo,05,07,2,50,05,07,28066406.5493164,32285.5601201302
546,05182,Pedro Bernardo,05,07,72,892,05,07,118573546.326904,53136.6809222718
547,05183,Pedro-Rodríguez,05,07,8,151,05,07,24695323.9733887,21222.1931779734
548,05184,Peguerinos,05,07,18,308,05,07,149391006.94458,65162.8055142324
549,05185,Peñalba de Ávila,05,07,6,108,05,07,41085914.3598633,47286.7922711508
550,05186,Piedrahíta,05,07,129,1848,05,07,49589748.7194824,39921.3675937932
551,05187,Piedralaves,05,07,272,2130,05,07,95155583.6062012,43804.2059644008
552,05188,Poveda,05,07,1,47,05,07,11302272.9001465,16061.4905486219
553,05189,Poyales del Hoyo,05,07,78,556,05,07,5798750.16699219,9311.85109726289
554,05190,Pozanco,05,07,2,50,05,07,19333901.7509766,34076.0898662882
555,05191,Pradosegar,05,07,8,132,05,07,19569966.0200195,20032.3564603214
556,05192,Puerto Castilla,05,07,6,116,05,07,74422998.2404785,44275.0222629013
557,05193,Rasueros,05,07,14,201,05,07,71509188.3352051,45988.9111880473
558,05194,Riocabado,05,07,8,150,05,07,34579969.2255859,42771.9991523008
559,05195,Riofrío,05,07,10,224,05,07,113593003.507813,60142.3910492614
560,05196,Rivilla de Barajas,05,07,5,58,05,07,42702533.9111328,34753.7217340368
561,05197,Salobral,05,07,6,107,05,07,13114055.6916504,25093.5030417254
562,05198,Salvadiós,05,07,4,77,05,07,35700976.2783203,31477.6421173865
563,05199,San Bartolomé de Béjar,05,07,2,41,05,07,28458425.0568848,27362.3092716734
564,05200,San Bartolomé de Corneja,05,07,1,48,05,07,12739293.0734863,18479.7583382912
565,05201,San Bartolomé de Pinares,05,07,40,581,05,07,129412670.899658,81354.7054686206
566,05204,Sanchidrián,05,07,54,748,05,07,46590536.3693848,33758.6508829593
567,05205,Sanchorreja,05,07,0,85,05,07,61468273.9541016,46135.024483327
568,05206,San Esteban de los Patos,05,07,4,36,05,07,18063622.9985352,24008.7629374015
569,05207,San Esteban del Valle,05,07,75,791,05,07,63649063.565918,52412.2149312261
570,05208,San Esteban de Zapardiel,05,07,1,40,05,07,22889150.3347168,21334.1772229342
571,05209,San García de Ingelmos,05,07,1,85,05,07,66450055.9428711,47819.9336383207
572,05210,San Juan de la Encinilla,05,07,3,89,05,07,30378280.0793457,40903.3555316384
573,05211,San Juan de la Nava,05,07,37,512,05,07,105118907.598633,60305.1536229118
574,05212,San Juan del Molinillo,05,07,13,216,05,07,61899122.001709,46155.38188077
575,05213,San Juan del Olmo,05,07,6,104,05,07,53058421.4196777,37714.5804978488
576,05214,San Lorenzo de Tormes,05,07,7,41,05,07,25020195.3193359,24576.433524573
577,05215,San Martín de la Vega del Alberche,05,07,7,177,05,07,87214070.982666,38351.7747870576
578,05216,San Martín del Pimpollar,05,07,6,177,05,07,78699171.4550781,49879.098120029
579,05217,San Miguel de Corneja,05,07,3,57,05,07,11832746.3601074,15618.1444467473
580,05218,San Miguel de Serrezuela,05,07,8,132,05,07,60512840.6462402,35215.3345621963
581,05219,San Pascual,05,07,2,43,05,07,32606260.7092285,49148.1344102775
582,05220,San Pedro del Arroyo,05,07,28,441,05,07,32399865.7644043,45266.4544309696
583,05221,Santa Cruz del Valle,05,07,42,379,05,07,50854604.0407715,44139.1029367968
584,05222,Santa Cruz de Pinares,05,07,7,147,05,07,71691021.2250977,35283.4962840681
585,05224,Santa María del Arroyo,05,07,4,111,05,07,19333753.3205566,29029.9725451095
586,05225,Santa María del Berrocal,05,07,40,382,05,07,49083682.7316895,34183.6306223179
587,05226,Santa María de los Caballeros,05,07,1,79,05,07,38643960.3564453,29275.2691324522
588,05227,Santa María del Tiétar,05,07,49,483,05,07,20571711.8947754,20776.1534571823
589,05228,Santiago del Collado,05,07,3,179,05,07,73725964.6298828,35937.3937518125
