id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
ygSKeuLK9aXnbMPvmxrL2A==,-34.598281,-58.4821547,Villa del Parque,3.0,2.0,69.0,60.0,134000.0,Departamento
6R7SrIqOb/3af0fU6zG97Q==,-34.5820654,-58.4974146,Villa Pueyrredón,3.0,1.0,52.0,52.0,150000.0,Departamento
0YMAXxGbm05LIRnFbe/q9Q==,-34.6351211,-58.4513154,Flores,4.0,3.0,184.0,172.0,340000.0,Departamento
eZAXrEcnz42mHUAlU9P8gw==,-34.5777615821,-58.4121838529,Palermo,5.0,2.0,111.0,111.0,385000.0,Departamento
QuAk5O7o/deHVaOrGgbdTA==,-34.5660699,-58.4352699,Palermo,4.0,4.0,158.0,150.0,490000.0,Departamento
rwePBjpoEgbYChH86wvBOA==,-34.5796805,-58.4246102,Palermo,4.0,3.0,185.0,185.0,580000.0,Departamento
Y2YVVmUPs/GnHMECkSI9Iw==,-34.5786665,-58.4137467,Palermo,4.0,2.0,146.0,146.0,420000.0,Departamento
TElZccMBJIP+UhroFQ1G7g==,-34.5776471,-58.4060644,Palermo,5.0,2.0,165.0,165.0,550000.0,Departamento
bYExjHfJa+DO/hnSUI4MuQ==,-34.58145,-58.4152719,Palermo,5.0,2.0,155.0,155.0,530000.0,Departamento
LRfwne9gqtrfBI6XYVWDDQ==,-34.5661032,-58.4353155,Belgrano,5.0,4.0,158.0,150.0,490000.0,Departamento
FXvI49Xcr6M1d4BLnNP+GQ==,-34.5660699,-58.4352699,Belgrano,4.0,4.0,158.0,150.0,490000.0,Departamento
IX6Nk54o3qqbnr2wonEzWg==,-34.5476668,-58.4563989,Belgrano,4.0,3.0,224.0,218.0,1280000.0,Departamento
+39YlMUTV896XXEsjfNPxw==,-34.5645877,-58.458838,Belgrano,4.0,1.0,85.0,85.0,199000.0,Departamento
kWq/VV95yvDIrtjJkur5jA==,-34.5771227,-58.445757,Belgrano,5.0,2.0,182.0,182.0,490000.0,Departamento
f4TqBjnfSRK6EdKRdKTPQA==,-34.6048868,-58.4006846,Balvanera,4.0,3.0,92.0,92.0,109000.0,Departamento
fWK+wf+WLjOJg58WkIMjgg==,-34.6288567,-58.4477464,Caballito,4.0,2.0,154.0,113.0,450000.0,Casa
gO8d3EYX3olaRRUNA4Lo/w==,-34.6208939,-58.4293551,Caballito,4.0,2.0,85.0,75.0,205000.0,Departamento
hqmY2HdDr2NKn7vkgMMYjw==,-34.5891234,-58.4864998,Agronomía,4.0,2.0,100.0,100.0,270000.0,Casa
xVMla0gUGbk3/CNEV3RgfQ==,-34.6001698367,-58.4330746939,Villa Crespo,4.0,2.0,180.0,180.0,295000.0,Departamento
IwNdvlcvXc7y2V4hJlpfPQ==,-34.6388931,-58.4318903,Parque Chacabuco,4.0,2.0,98.0,86.0,135000.0,Departamento
wu+nPPy69EU7c0RAk8/RDA==,-34.559613,-58.4501341,Belgrano,8.0,4.0,360.0,360.0,1620000.0,Departamento
vjHQBzaGnrD5C07YcMxfoQ==,-34.5741868,-58.4622448,Belgrano,6.0,3.0,209.0,209.0,495000.0,Departamento
ipwR6Gf7UpGefFm6A6iiJg==,-34.5631398,-58.4897988,Villa Urquiza,5.0,2.0,140.0,100.0,300000.0,PH
khOtKM8TRE4PjpPXwVlfwg==,-34.60078049,-58.41476059,Almagro,1.0,1.0,70.0,62.0,129000.0,Casa
ZS0zktWb241Emv69b3kRag==,-34.6153717,-58.39767456,Congreso,1.0,1.0,47.0,47.0,75000.0,Casa
bYSog+7YwBAxjhzeAxbhYQ==,-34.61471176,-58.40406036,Saavedra,2.0,1.0,76.0,76.0,148000.0,Casa
lN0Ph/ewo52ba+YnwIms9Q==,-34.62945557,-58.43854904,Parque Chacabuco,3.0,1.0,86.0,86.0,165000.0,Casa
YptaOdoUJUySh5MpXbFWfw==,-34.61146164,-58.40860748,Once,2.0,1.0,52.0,47.0,95000.0,Departamento
fhsT8LTs6C6x9QI9/n7pRA==,-34.57357025,-58.4214592,Palermo,1.0,2.0,86.0,66.0,240000.0,Departamento
78TcJ3UAv7lA2uiYJxkETw==,-34.56311798,-58.46010208,Belgrano,1.0,1.0,62.0,60.0,120000.0,Departamento
EBPxBmHqOVpatfg2OJEHmA==,-34.57150269,-58.44368744,Belgrano,1.0,1.0,41.0,38.0,155000.0,Departamento
jiKai9G6F/AC4sdqmfxFfw==,-34.6273425,-58.4801324,Floresta,1.0,1.0,35.0,32.0,58000.0,Departamento
S/GugT1HLsafNUpHg3ZTgw==,-34.6362425,-58.4825383,Floresta,3.0,1.0,53.0,53.0,97000.0,Departamento
hzQhMKLfwz3lmMhI3PmXFw==,-34.5931598,-58.3968416,Recoleta,1.0,1.0,28.0,28.0,83000.0,Departamento
gmHR5dQKVJxu6/Xcaxc71A==,-34.6166917,-58.443128,Caballito,1.0,1.0,89.0,74.0,117616.0,Departamento
n+tS6tVRJwHtRt9klaUKrw==,-34.6166917,-58.443128,Caballito,1.0,1.0,44.0,38.0,89809.0,Departamento
LBErIaYfBftNsgL/Qbu4YQ==,-34.6166917,-58.443128,Caballito,1.0,1.0,46.0,37.0,120761.0,Departamento
XVQfdRPmZ/OnZTTy6aaR+A==,-34.56464767,-58.43738556,Las Cañitas,4.0,3.0,130.0,120.0,370000.0,Departamento
skedY61rm7bBR/lhXdU7uQ==,-34.5926101,-58.4453283,Villa Crespo,1.0,1.0,44.0,44.0,78000.0,Departamento
GAv2LFZruCiFyh5HQo3u+w==,-34.62736893,-58.38240051,Constitución,1.0,1.0,44.0,42.0,64000.0,Departamento
/g6POaF0YcWl0ROBbe95Jg==,-34.5653071,-58.481218,Villa Urquiza,1.0,1.0,43.0,36.0,126000.0,Departamento
5b1L/kUW/BaSI/+/fUrUbw==,-34.6287384,-58.4338474,Parque Chacabuco,1.0,1.0,32.0,29.0,81900.0,Departamento
kKSfThSuOoN/0l1W3yBBRA==,-34.5804916,-58.4950604,Villa Pueyrredón,1.0,1.0,46.0,42.0,120000.0,Departamento
k31bwens8AxQwjpsd2EX4Q==,-34.6309003,-58.4245615,Boedo,2.0,1.0,150.0,90.0,150000.0,PH
tTIELgGoqH/o0XbvDSYKGg==,-34.6207318,-58.4656144,Flores,2.0,1.0,67.0,54.0,170000.0,PH
4txgcuf6JOZvSvDXKrSE6A==,-34.5979176,-58.4250524,Palermo,3.0,1.0,66.0,66.0,125000.0,PH
I2PjqWM6xPqbFSLIg/C+Ag==,-34.6455293,-58.4595155,Flores,2.0,1.0,41.0,38.0,79500.0,Departamento
4S/fojGBLEmqoiNcCBCJtQ==,-34.6162748,-58.4653596,Flores,2.0,1.0,37.0,37.0,67500.0,Departamento
717rmsLQUGg0sztIQ6c3+A==,-34.6455293,-58.4595155,Flores,2.0,1.0,60.0,49.0,109000.0,Departamento
r0wGcSKlOOJigIj+6hxxLA==,-34.544919,-58.46014,Nuñez,2.0,1.0,55.0,45.0,160000.0,Departamento
AZV3xt2ioFlnKT2aF1h9HQ==,-34.553033,-58.452789,Nuñez,1.0,1.0,47.0,44.0,175000.0,Departamento
/DCENJ0nDwak9fTtc6xc2A==,-34.5482254,-58.4700501,Nuñez,2.0,1.0,48.0,42.0,158000.0,Departamento
s6Tl3ncLxLefzfX3vf6xDw==,-34.61664,-58.4183483,Almagro,1.0,1.0,62.0,39.0,82000.0,Departamento
opf0LTgV2qXNR4skBBbV6w==,-34.564455,-58.473725,Coghlan,2.0,1.0,47.0,47.0,135000.0,Departamento
UkOY8ZnACD4R6jj+GLkXLA==,-34.642986,-58.519565,Liniers,1.0,1.0,23.0,23.0,55000.0,Departamento
Yf/v7E92cv2P6pfZloSh9w==,-34.6370999,-58.5260508,Liniers,2.0,1.0,37.0,37.0,63500.0,Departamento
OaOC3Y2iEsTuLm5LIWzeFg==,-34.5800734,-58.4125622,Palermo,2.0,1.0,94.0,64.0,310000.0,Departamento
WXc23ZPceSdSVtjidpgCxA==,-34.5675605,-58.4346204,Palermo,2.0,1.0,49.0,43.0,178000.0,Departamento
+ooceaaDRM5vHUWC/N0Ujw==,-34.591605,-58.4202927,Palermo,2.0,1.0,54.0,54.0,168000.0,Departamento
7VvKtKPb8J8wMDYBUD07zg==,-34.5887412443,-58.4150563238,Palermo,2.0,1.0,42.0,42.0,130000.0,Departamento
ijt1XPe2/ay5ZbTbwXzfvw==,-34.5877431,-58.4152712,Palermo,2.0,1.0,38.0,38.0,111000.0,Departamento
SpwuSjBsRF6L25h+gP3OQA==,-34.5557748,-58.4561999,Belgrano,2.0,1.0,50.0,47.0,142000.0,Departamento
I/a3gFwK31c7EcDZtWP0wA==,-34.5631463,-58.4646825,Belgrano,2.0,1.0,54.0,43.0,135000.0,Departamento
WctIx1+F/tpEmC5vNqSx9g==,-34.5582317,-58.4597629,Belgrano,2.0,1.0,40.0,40.0,155000.0,Departamento
lN8FMuLoJ/jGSsZ3Pxbo5Q==,-34.5687854,-58.4571288,Belgrano,2.0,1.0,56.0,56.0,148000.0,Departamento
WrZnB5uq1fmynHu0EIPBsQ==,-34.567139,-58.455923,Belgrano,2.0,1.0,58.0,53.0,125000.0,Departamento
ol6UttSNcIkB1n/OhVq/QQ==,-34.5606643,-58.4633419,Belgrano,2.0,1.0,45.0,45.0,130000.0,Departamento
h5n8Hf0yi61culXC0B4zyA==,-34.6307467,-58.4763716,Floresta,2.0,1.0,45.0,45.0,73000.0,Departamento
pBOPx0r3xY7P4TlhW1FlYQ==,-34.602817,-58.462217,Paternal,2.0,1.0,37.0,34.0,80000.0,Departamento
5HCtRyhmYMNO8IhdlzrYHw==,-34.5867234,-58.4025792,Recoleta,2.0,1.0,35.0,35.0,111000.0,Departamento
64sjK1rC+etI50Jm66PlZg==,-34.5928726,-58.4018444,Recoleta,2.0,1.0,38.0,34.0,98000.0,Departamento
2igtkai3vD8MSrt4U4v+Yw==,-34.5969584735,-58.385389881,Recoleta,2.0,1.0,39.0,39.0,120000.0,Departamento
z5/wJolWQqb2sxrALoChug==,-34.602796,-58.404855,Balvanera,2.0,1.0,40.0,37.0,110000.0,Departamento
QjTR46JCyEbwfdjVZvlOEA==,-34.6069530274,-58.3982083779,Balvanera,2.0,1.0,45.0,45.0,68000.0,Departamento
PsqwYQa0tFzPxL/qOaZf6g==,-34.6146028,-58.4377504,Caballito,2.0,1.0,47.0,40.0,85000.0,Departamento
M06Fd6yuiEsOLdZacSKD9Q==,-34.62795,-58.428027,Caballito,2.0,1.0,42.0,42.0,125000.0,Departamento
rrStqzYy33im9ZYZETKUtg==,-34.6166917,-58.443128,Caballito,2.0,1.0,49.0,36.0,105845.0,Departamento
R1K48QIjbCLyEPdrfMoFtw==,-34.6087393,-58.4240931,Caballito,2.0,1.0,47.0,40.0,124000.0,Departamento
QXcJcgyKuSxLbMkTSu+VmQ==,-34.6166917,-58.443128,Caballito,2.0,1.0,64.0,58.0,163971.0,Departamento
PKvh27WLfXeqKE6T9OEsyQ==,-34.5878017,-58.3998948,Barrio Norte,2.0,1.0,49.0,49.0,130000.0,Departamento
QpXd+iLd3IRJLPMAo/HydQ==,-34.5926256,-58.4098864,Barrio Norte,2.0,1.0,45.0,45.0,140000.0,Departamento
B4ZNXXZzLzsNxOE/wOlLSQ==,-34.5944765,-58.4016182,Barrio Norte,3.0,1.0,58.0,58.0,158000.0,Departamento
hG2lsjTv9c5GS+uSwg3SyQ==,-34.5871665,-58.4009595,Barrio Norte,2.0,1.0,43.0,43.0,140000.0,Departamento
zYq6wXSfHRzVYFoHmv3qpQ==,-34.603317,-58.454838,Villa Crespo,2.0,1.0,56.0,47.0,110000.0,Departamento
MdVvUE/iAut/DjkpBPrGVQ==,-34.6222364,-58.3967288,San Cristobal,2.0,1.0,34.0,34.0,65000.0,Departamento
K1vpz+2sg7zBnFOSo3Hjkg==,-34.5870815,-58.4768295,Villa Ortuzar,2.0,1.0,43.0,37.0,97000.0,Departamento
Oqe4ej+kzvvP/YcD2UWvrA==,-34.5782933,-58.4617425,Villa Ortuzar,2.0,1.0,46.0,40.0,98000.0,Departamento
zYAtYGYKyGpj1a3ATzMq1g==,-34.5996674446,-58.3763699237,Centro / Microcentro,2.0,1.0,36.0,36.0,74000.0,Departamento
tmz2IhbVImYtXZDF6Lm3iA==,-34.5996674446,-58.3763699237,Centro / Microcentro,2.0,1.0,42.0,42.0,80000.0,Departamento
AShky112ozfKW0q3+oR1DQ==,-34.6149645,-58.4992788,Floresta,3.0,2.0,82.0,66.0,189000.0,PH
3PVJCjtfgFhgQ9TsKQ70eA==,-34.599995,-58.4,Barrio Norte,3.0,1.0,62.0,52.0,109500.0,PH
aX9040LW0IkmGrjZQBqT1Q==,-34.613583,-58.51735,Villa Devoto,3.0,1.0,43.0,43.0,105000.0,PH
EqeKAgqtH1tKjm2yyJYbJQ==,-34.6347953,-58.4358266,Parque Chacabuco,4.0,2.0,120.0,120.0,275000.0,PH
gQF4x+41yEuSirwqRAs86Q==,-34.6445786,-58.4196651,Parque Patricios,3.0,1.0,69.0,65.0,165000.0,PH
w7m5+BSHGnMe4mjXZVVXZQ==,-34.6216524,-58.4235326,Boedo,3.0,2.0,55.0,55.0,129000.0,Departamento
wyOxdTG4y5cFh6cwpq9MRQ==,-34.6208188,-58.4744822,Flores,3.0,1.0,53.0,50.0,125000.0,Departamento
kJubRVE56OKDuYCiA36a7Q==,-34.630081,-58.463894,Flores,3.0,1.0,61.0,61.0,100000.0,Departamento
esnHtLEpfKXffmoMrFkpkw==,-34.5943415,-58.3827682,Retiro,3.0,2.0,118.0,112.0,410000.0,Departamento
JCnesqdIDt9h/AveXS53Ug==,-34.6027041,-58.4191638,Almagro,3.0,1.0,69.0,57.0,122000.0,Departamento
umTdGbkLbmsxnB8nIb0aJQ==,-34.6140741,-58.4266748,Almagro,3.0,1.0,63.0,63.0,105000.0,Departamento
C0OM8f9Ook98YKPGyLZtPg==,-34.6046044218,-58.4143539202,Almagro,3.0,2.0,88.0,80.0,192000.0,Departamento
ZWPIg5exOJNKBLG5ZEV6yQ==,-34.602139,-58.4311115,Almagro,3.0,1.0,58.0,58.0,139000.0,Departamento
w33T1Cg/COdsjx+vsaxX/Q==,-34.5786261,-58.4379217,Palermo,3.0,1.0,90.0,75.0,295000.0,Departamento
I2DzWGjYf9+ST34eONnlyw==,-34.5679094,-58.433701,Palermo,3.0,2.0,65.0,65.0,157000.0,Departamento
kZu7gSZsBhM3YtnBLDmV/g==,-34.6436760599,-58.3745893259,Barracas,3.0,2.0,123.0,63.0,279000.0,Departamento
ahOjhcFIoMrAoNWiNGx+0w==,-34.561686,-58.466934,Belgrano,3.0,1.0,76.0,76.0,199000.0,Departamento
9MnBShGAwHgwVPYkLxK2pg==,-34.56584,-58.454781,Belgrano,3.0,1.0,80.0,71.0,247000.0,Departamento
aL+1yYOJdoDsODb3t3sn0g==,-34.552071,-58.472364,Belgrano,3.0,1.0,63.0,60.0,159000.0,Departamento
XRTnwQn0rMfeL+8vI5RZiw==,-34.551076,-58.4675064,Belgrano,3.0,1.0,60.0,60.0,135000.0,Departamento
Hh1u142bBu5BpwFnIiKKLg==,-34.550859,-58.453445,Belgrano,3.0,1.0,127.0,86.0,275000.0,Departamento
mty+KBX/1SEdm7weOZkH5w==,-34.6333996,-58.4835847,Floresta,3.0,1.0,54.0,54.0,112000.0,Departamento
g0lPXR5Q1SYbhtFyRgMNlg==,-34.5452806,-58.4750234,Saavedra,3.0,1.0,97.0,71.0,195000.0,Departamento
UFtQ0ZQ2sYEw8rTsMSI71w==,-34.6035367,-58.3993743,Balvanera,3.0,1.0,70.0,70.0,160000.0,Departamento
xLH4k6n7fklH4KQXrOt+EQ==,-34.604443,-58.397732,Balvanera,3.0,1.0,72.0,62.0,125000.0,Departamento
/KXj5l+yB5sERcZtsNhtOg==,-34.6176288,-58.4317684,Caballito,3.0,1.0,68.0,64.0,147000.0,Departamento
f629xD3NzJdu7LSc2q6yxA==,-34.6166917,-58.443128,Caballito,3.0,1.0,88.0,64.0,228367.0,Departamento
ElQHry2ujeRKuH8TOqkh3A==,-34.6262036,-58.438568,Caballito,3.0,2.0,73.0,73.0,280000.0,Departamento
f/tjmJWUwPoW3WOC397d2A==,-34.6143506,-58.3776027,Monserrat,3.0,1.0,60.0,54.0,109000.0,Departamento
bGzps3UxbQj4f+jnxUjlKA==,-34.574067,-58.452413,Colegiales,3.0,1.0,60.0,60.0,162000.0,Departamento
q4ST2ZVmQ2Z9dhzPW6MtCA==,-34.590663,-58.405061,Barrio Norte,3.0,1.0,70.0,70.0,170000.0,Departamento
oY6cBhvWPDZ2YUPzUGiwmg==,-34.590749,-58.40945,Barrio Norte,3.0,2.0,76.0,71.0,175000.0,Departamento
lPJh4zDF93j6afEbeokX3A==,-34.6183697238,-58.4981292767,Monte Castro,3.0,1.0,75.0,66.0,128000.0,Departamento
eOrAEvp93RPFL/6X4fiYpg==,-34.627142,-58.398244,San Cristobal,3.0,1.0,53.0,53.0,120000.0,Departamento
jLpj9IkTOxnh12Msf/ffLg==,-34.628632,-58.400723,San Cristobal,3.0,1.0,81.0,61.0,149100.0,Departamento
OAwSFo00L6cKatng5FH1pQ==,-34.5759688,-58.4846117,Villa Urquiza,3.0,1.0,68.0,68.0,175000.0,Departamento
PeqDSfXlBGDq/7eGMfsTkw==,-34.6340618,-58.4328816,Parque Chacabuco,3.0,1.0,75.0,75.0,160000.0,Departamento
4h2AhDExcKJn8K5Gg59Yhg==,-34.6308521,-58.4082329,Parque Patricios,3.0,1.0,57.0,54.0,73000.0,Departamento
3x1Ul5CVGnOzlreHAZ3qkg==,-34.6307273,-58.4051654,Parque Patricios,3.0,1.0,65.0,62.0,73000.0,Departamento
S5UyijVWNr2PYPsH66D3UQ==,-34.6350528597,-58.4008729228,Parque Patricios,3.0,1.0,95.0,88.0,135000.0,Departamento
Ntb/FCXo+PCU6/cHbp+Irg==,-34.6037,-58.4358,Parque Centenario,3.0,1.0,53.0,48.0,105000.0,Departamento
hTB3MtT51NB1zb2lP3oUMw==,-34.590496,-58.422497,Palermo,4.0,2.0,121.0,101.0,298000.0,PH
5KToC7lVLVjeVD1Yav/70g==,-34.6514357,-58.4966483,Mataderos,4.0,1.0,69.0,57.0,128000.0,PH
gcuUoCpwwUX0HE6yWaO4/g==,-34.5884927,-58.5169201,Villa Devoto,4.0,2.0,165.0,110.0,290000.0,PH
CP3Yx2TF21rhFb2ju2eHcw==,-34.6272374,-58.3969296,San Cristobal,4.0,2.0,263.0,143.0,178000.0,PH
7MTSrBOZroPOUM3DX8p/Og==,-34.6422144,-58.5222439,Liniers,4.0,2.0,135.0,115.0,180000.0,Casa
no7rhh5c3pa887NkvHargA==,-34.601384,-58.404496,Once,4.0,3.0,125.0,115.0,298000.0,Departamento
j+BNHDLPuvALe5cDnvck8g==,-34.6208188,-58.4744822,Flores,3.0,2.0,61.0,58.0,118000.0,Departamento
1RUPWWwI4XqszWU/+N/7VQ==,-34.6295481,-58.4657968,Flores,4.0,1.0,108.0,96.0,185000.0,Departamento
FyPt8SS5+a+lKxuw9QUG+w==,-34.6208188,-58.4744822,Flores,3.0,2.0,71.0,60.0,150000.0,Departamento
Hy8etPkUromT3J8S3cgIBg==,-34.6046044218,-58.4143539202,Almagro,4.0,2.0,88.0,80.0,192000.0,Departamento
j6xOhSNVhJUf7YAJUJucWA==,-34.6087268,-58.4186258,Almagro,4.0,3.0,98.0,88.0,219000.0,Departamento
EQql+Yb46K+r4M+XTMpEHQ==,-34.5731686,-58.4219428,Palermo,4.0,2.0,75.0,72.0,260000.0,Departamento
3etU6/K9hCZ7X2sonr0iEQ==,-34.5623946,-58.4423504,Palermo,4.0,1.0,137.0,128.0,420000.0,Departamento
Pe0Ji0yt3NSsSNGTiq0mmg==,-34.5824906,-58.4017453,Palermo,4.0,3.0,133.0,124.0,490000.0,Departamento
nT8UTxa1kjqW4JmshVW1iA==,-34.5650517,-58.4664022,Belgrano,4.0,2.0,66.0,66.0,184500.0,Departamento
NVwUpSfRsh9ZIMvNxidr6w==,-34.5623946,-58.4423504,Belgrano,4.0,1.0,137.0,128.0,420000.0,Departamento
dSPLHfdMnHbkVW1lQGn9dw==,-34.5628931,-58.4423033,Belgrano,4.0,3.0,145.0,136.0,560000.0,Departamento
WBXVBWPsoUMJUBBOY+zFFg==,-34.558864,-58.446058,Belgrano,4.0,3.0,146.0,113.0,549000.0,Departamento
lPxiL5CpMd+5/9dv9uCDiA==,-34.6036844,-58.3815591,Congreso,4.0,2.0,83.0,83.0,158000.0,Departamento
RbptyDmlaRYatWWcwWOleg==,-34.5914789,-58.3860063,Recoleta,7.0,2.0,179.0,166.0,710000.0,Departamento
oQatldkh4LeoeIhak8MGrw==,-34.6066691,-58.4036124,Balvanera,4.0,3.0,58.0,58.0,95000.0,Departamento
4W+E8Rne6+Ztn3GQA0QWAw==,-34.6135693,-58.4368404,Caballito,4.0,1.0,72.0,72.0,139000.0,Departamento
a5fqaMBZhbN0kzQpJK6WYg==,-34.6272681,-58.4404348,Caballito,4.0,4.0,200.0,175.0,570000.0,Departamento
8621rs5YfOkVEF862Scnxw==,-34.6118294704,-58.4384899578,Caballito,4.0,1.0,85.0,81.0,160000.0,Departamento
ql3aowMhsvQLslrGBB+EOQ==,-34.5890477,-58.4154057,Barrio Norte,4.0,2.0,110.0,100.0,330000.0,Departamento
nr3H81fysOq9npYczP+BYA==,-34.5931982,-58.4017281,Barrio Norte,4.0,2.0,60.0,60.0,130000.0,Departamento
mhXmehrX3DLgKavpFCsjYA==,-34.5964007,-58.4402131,Villa Crespo,4.0,2.0,130.0,130.0,500000.0,Departamento
5ISzVdO6HFF/M1b6C3eVng==,-34.57845,-58.461902,Villa Ortuzar,4.0,1.0,61.0,61.0,149900.0,Departamento
QxI8VR40CyUBrzZmuJUzxg==,-34.5986464,-58.486886,Villa del Parque,5.0,2.0,145.0,100.0,245000.0,PH
WZf8s/Me8QTZ25BscdtTTA==,-34.577343,-58.504133,Villa Pueyrredón,5.0,4.0,364.0,345.0,429000.0,Casa
2VMk28pbstSy0RXezHpikA==,-34.6114447,-58.4209936,Almagro,6.0,2.0,198.0,198.0,240000.0,Departamento
I+eo8c9K7TALIHY1lt0+YQ==,-34.6121317,-58.4331737,Caballito,6.0,3.0,250.0,250.0,480000.0,Departamento
5WjSHMCAmbQ/hcLQqGP66g==,-34.5506633,-58.4710153,Nuñez,1.0,1.0,48.0,38.0,114900.0,PH
m1Pe5Yd46xkijEK1KBTplA==,-34.6011639,-58.3783522,Retiro,1.0,1.0,30.0,30.0,65000.0,Departamento
Ycbs/G/0gYrdyLUwkgbq5Q==,-34.5897665,-58.4207279,Palermo,1.0,1.0,36.0,33.0,115000.0,Departamento
VAd7ZGKY+SSN/qOHC9jLsg==,-34.6265236,-58.4918503,Floresta,1.0,1.0,45.0,41.0,74900.0,Departamento
5zd14MjXzus2guThI1/1dQ==,-34.59204102,-58.39639664,Recoleta,1.0,1.0,60.0,60.0,135000.0,Departamento
/NiQFO5gsv/61SNBraX+dA==,-34.601034,-58.403296,Balvanera,1.0,1.0,21.0,20.0,59000.0,Departamento
rVZ3qFxCmzACbsKFzetMcg==,-34.61648941,-58.46118164,Caballito,1.0,1.0,50.0,47.0,110000.0,Departamento
QLORq1ncAqLgIsUpwvEf6Q==,-34.65478897,-58.49868393,Mataderos,1.0,1.0,44.0,40.0,85000.0,Departamento
6HT3wpd2nKaoH908W9idHA==,-34.65478897,-58.49868393,Mataderos,1.0,1.0,52.0,37.0,65000.0,Departamento
AhhMg1lImEtQ3n80a1+RHQ==,-34.5979501,-58.4062861,Barrio Norte,1.0,1.0,33.0,30.0,69000.0,Departamento
sRoYyOn5+6ElnCem/HEFPQ==,-34.5942654,-58.3831761,Barrio Norte,1.0,1.0,25.0,25.0,69900.0,Departamento
Nll4PLuPAzIJv3pB/wIiOg==,-34.605042,-58.3837485,San Nicolás,1.0,1.0,36.0,36.0,70000.0,Departamento
2uPaGtckjoyxkeI+fvObpg==,-34.603699,-58.381163,San Nicolás,1.0,1.0,31.0,26.0,66000.0,Departamento
Y9oFc+1yiP/1sSNN4kLE+w==,-34.59331131,-58.51379776,Villa Devoto,1.0,1.0,34.0,34.0,79800.0,Departamento
IRl0OQxz+icy5ECcrgpdig==,-34.6232175,-58.4248298,Boedo,2.0,1.0,40.0,40.0,87000.0,Departamento
4iMnvBpOcNzC9SefS+HY6Q==,-34.633566,-58.4606421,Flores,2.0,1.0,43.0,39.0,105000.0,Departamento
6Nfj1/zZEew7LKWv5JkItw==,-34.5846127,-58.4217025,Palermo,2.0,1.0,45.0,38.0,113000.0,Departamento
NQ8+tABzXV/q1w9siwxhAQ==,-34.5814642,-58.4264066,Palermo,2.0,1.0,61.0,41.0,125000.0,Departamento
x+GaEbLIdNch4p/P55OKXw==,-34.5967925,-58.424462,Palermo,2.0,1.0,43.0,43.0,110000.0,Departamento
SVUOo/W3zUaGGwVMei8G8g==,-34.5842294,-58.4208709,Palermo,2.0,1.0,39.0,33.0,98000.0,Departamento
rDdAQ/rNUOeABFvkOdSagA==,-34.586805,-58.425587,Palermo,2.0,1.0,40.0,40.0,88000.0,Departamento
DtzBr/GxVKipbC+lxcFa2g==,-34.56674957,-58.43592453,Palermo,2.0,2.0,88.0,88.0,350000.0,Departamento
8HRm+FHDSqdUBSxne6zdeQ==,-34.563944,-58.4621782,Belgrano,2.0,1.0,52.0,52.0,105000.0,Departamento
3K1P2AKEIi6OFTvZAlJjpA==,-34.5991964,-58.4026316,Recoleta,2.0,1.0,48.0,41.0,128500.0,Departamento
yLtb3hVtt4ZQogWUihoM7w==,-34.59859467,-58.38570786,Recoleta,2.0,2.0,140.0,138.0,299000.0,Departamento
mx+mvz0kDZbcmHqwzg4LCA==,-34.624563,-58.454607,Caballito,2.0,1.0,30.0,30.0,75000.0,Departamento
ftboPKULPrWIGszk/0jVfA==,-34.6122328,-58.4256178,Caballito,2.0,1.0,40.0,38.0,115000.0,Departamento
Et94nZsuX6/s4Oi/ez7R0w==,-34.572741,-58.4860281,Villa Urquiza,3.0,1.0,64.0,53.0,168000.0,PH
qxIN/i4RH877D+vgjg+TDA==,-34.60626602,-58.47187424,Villa General Mitre,3.0,2.0,115.0,85.0,165000.0,Casa
BVc0GSx5N7eIERhjnD24wg==,-34.6255604,-58.4688716,Flores,3.0,1.0,80.0,70.0,120000.0,Departamento
v/dSO+UMv9ivLDVdz8qeyA==,-34.6235568,-58.4665042,Flores,3.0,1.0,69.0,69.0,139000.0,Departamento
0AehcHiK35l/ENyy36vVpA==,-34.5974459,-58.3742897,Retiro,3.0,1.0,53.0,53.0,115000.0,Departamento
jGg5J4uxkI0J9hSD4B2WJQ==,-34.5899062837,-58.4207980618,Palermo,3.0,2.0,73.0,63.0,211900.0,Departamento
JL8ewsjWjJitK5SCeCZ4Qg==,-34.58457947,-58.40513992,Palermo,3.0,2.0,127.0,127.0,398000.0,Departamento
hnWwgmOPSWqBw5iuI/DNZA==,-34.5852867,-58.4290561,Palermo,3.0,1.0,55.0,55.0,145000.0,Departamento
0SkD++izlbq3IjM5xpx69g==,-34.6483670658,-58.3774807307,Barracas,3.0,1.0,83.0,60.0,140000.0,Departamento
iznzCmNAGjvT3dwXM6bg4w==,-34.5625882,-58.4738163,Belgrano,3.0,2.0,71.0,68.0,269000.0,Departamento
Qz2yYoKnp4io1DmdNnxyKg==,-34.5528279,-58.4528099,Belgrano,3.0,1.0,81.0,71.0,229000.0,Departamento
9Uwg4s5/82UdnmkKF9r4Qg==,-34.606582,-58.3877396,Congreso,3.0,1.0,55.0,48.0,75000.0,Departamento
kB2kMTyq8lUC7s2K3Ijv1A==,-34.5993907,-58.412292,Recoleta,3.0,1.0,59.0,56.0,156000.0,Departamento
